student_dir,opponent,games_won,num_ties,student_stacks,opponent_stacks,points_earned
b10902053,baseline5,2,0,6457.0332778653565,3534.1540281184116,3.0
b10902053,baseline6,3,0,4202.496296296296,3794.874074074074,5
b10902053,baseline7,0,0,4079.0,5921.0,0.0
b10902053,strong1,0,0,4375,5625,0
b10902053,strong2,1,1,5552.0,4448.0,0
b10902053,strong3,3,0,3225,4775.0,2
b10902053,strong4,2,0,3848.6742044444445,6129.750240540741,0
b10902053,strong5,0,0,3106.77024,6888.382666666666,0
b09902122,baseline1,2,0,4000,6000,3.0
b09902122,baseline2,3,0,6000,4000,5
b09902122,baseline3,0,0,675,9325,0.0
b09902122,baseline4,3,0,6000,4000,5
b09902122,baseline5,3,0,6000,2000,5
b09902122,baseline6,3,0,6000,2000,5
b09902122,baseline7,3,0,6295,3705,5
b09902122,strong1,3,0,4020,1980,2
b09902122,strong2,2,0,4480,5520,0
b09902122,strong3,2,0,3295,6705,0
b09902122,strong4,3,0,6304,3690.0,2
b09902122,strong5,1,0,2880,7120,0
b11505050,baseline1,3,0,4196.0,1803.5,5
b11505050,baseline2,3,0,4007,3993,5
b11505050,baseline3,3,0,3689.0,2311.0,5
b11505050,baseline4,2,0,4589.704295176909,5389.295283154634,3.0
b11505050,baseline5,1,0,2822,7178,1.5
b11505050,baseline6,2,0,4437.0,5563.0,3.0
b11505050,baseline7,2,0,4655,5345,3.0
b11505050,strong1,3,0,4542,1458,2
b11505050,strong2,0,0,1464,8536,0
b11505050,strong3,3,0,3320,4680,2
b11505050,strong4,3,0,3118.378666666667,4868.927802469136,2
b11505050,strong5,2,0,4170,5830.0,0
t12902205,baseline1,3,0,5998.0,0,5
t12902205,baseline2,3,0,6000.0,2000,5
t12902205,baseline3,3,0,5791.0,203.40625,5
t12902205,baseline4,2,0,3999.0,6000.0,3.0
t12902205,baseline5,1,0,3955.0,6037.151766664065,1.5
t12902205,baseline6,3,0,5998.0,4000.0,5
t12902205,baseline7,2,0,4812,5188,3.0
t12902205,strong1,3,0,6610,1390,2
t12902205,strong2,1,0,5741.0,4259.0,0
t12902205,strong3,2,0,4840,5160,0
t12902205,strong4,1,0,4497.0,5497.72718976,0
t12902205,strong5,1,0,3922.420352,6073.564352,0
b10902074,baseline1,3,0,5320,679.75,5
b10902074,baseline2,3,0,5370,4629.75,5
b10902074,baseline3,3,0,3530.0,4468.0,5
b10902074,baseline4,2,0,3555.0,6434.804494005938,3.0
b10902074,baseline5,3,0,5715,285,5
b10902074,baseline6,2,0,3655,6344.666666666666,3.0
b10902074,baseline7,2,0,3875,6125,3.0
b10902074,strong1,3,0,4037,1963,2
b10902074,strong2,1,0,2000,8000,0
b10902074,strong3,3,0,3135,4865,2
b10902074,strong4,3,0,4967.0,3016.440389583334,2
b10902074,strong5,3,0,5830.0,4170.0,2
b11902010,baseline1,3,0,4247.0,3750.0,5
b11902010,baseline2,3,0,4657.0,5342.5,5
b11902010,baseline3,3,0,4475.5,3523.75,5
b11902010,baseline4,2,0,4000.0,6000.0,3.0
b11902010,baseline5,3,0,4045.0,1955.0,5
b11902010,baseline6,3,0,5027.666666666667,2969.259259259259,5
b11902010,baseline7,1,0,2717.0,7283.0,1.5
b11902010,strong1,3,0,5695.0,2305.0,2
b11902010,strong2,1,0,2485.0,7515.0,0
b11902010,strong3,3,0,3770.0,6230.0,2
b11902010,strong4,1,0,3322.0,6672.0,0
b11902010,strong5,2,0,5170.0,4830.0,0
b10902041,baseline1,3,0,3538,2461.25,5
b10902041,baseline2,3,0,3425,2573.125,5
b10902041,baseline3,3,0,3437,2562.5,5
b10902041,baseline4,3,0,5475,2514.0646180480417,5
b10902041,baseline5,3,0,4070,1930,5
b10902041,baseline6,2,0,2185.0,7813.000000000001,3.0
b10902041,baseline7,1,0,3020,6980,1.5
b10902041,strong1,3,0,4635,1365,2
b10902041,strong2,3,0,5979,4020.0,2
b10902041,strong3,3,0,3980,2020,2
b10902041,strong4,3,0,5369.0,615.2787999999998,2
b10902041,strong5,2,0,5079,4916.114,0
b11902057,baseline1,3,0,4401.223958333334,3592.3246527777783,5
b11902057,baseline2,3,0,4551.225694444444,1446.1692708333335,5
b11902057,baseline3,3,0,3626.911458333333,2364.1666666666665,5
b11902057,baseline4,3,0,5427.0,566.6880620045677,5
b11902057,baseline5,3,0,3181.497973828348,4811.098496795273,5
b11902057,baseline6,3,0,4259.944444444444,5735.155092592592,5
b11902057,baseline7,3,0,6725.0,3257.5451388888887,5
b11902057,strong1,3,0,3667.2513020833335,4324.0,2
b11902057,strong2,2,0,5295.902777777777,4688.289062500013,0
b11902057,strong3,3,0,4481.305555555556,3515.4444444444443,2
b11902057,strong4,3,0,3829.222222222222,2155.213619032118,2
b11902057,strong5,2,0,3956.1281481481474,6029.5625,0
b10902118,baseline1,3,0,3395.645833333333,2602.7708333333335,5
b10902118,baseline2,3,0,3279.25,2719.75,5
b10902118,baseline3,3,0,3249.5,2742.435546875,5
b10902118,baseline4,3,0,5002.655344938752,989.7950000000001,5
b10902118,baseline5,3,0,5349.813438780154,4636.714419283874,5
b10902118,baseline6,3,0,3808.0728922222215,2187.428702222222,5
b10902118,baseline7,2,0,4059.5,5934.5,3.0
b10902118,strong1,3,0,5034.25,962.0,2
b10902118,strong2,3,0,6091.666666666668,3891.6666666666665,2
b10902118,strong3,3,0,3989.7463,2008.7462999999998,2
b10902118,strong4,3,0,3183.4366874348957,6797.4327494140625,2
b10902118,strong5,3,0,6958.237486666666,1034.4239999999998,2
b09208022,baseline1,2,0,3343.0,6652.6875,3.0
b09208022,baseline2,3,0,4566.0,3431.453125,5
b09208022,baseline3,3,0,3807.0,2189.76171875,5
b09208022,baseline4,2,0,3008.0,6984.714463791057,3.0
b09208022,baseline5,0,0,460.0,9538.069640418753,0.0
b09208022,baseline6,1,0,2000.0,8000.0,1.5
b09208022,baseline7,0,0,549,9451,0.0
b09208022,strong1,3,0,4022,1978,2
b09208022,strong2,1,0,3259,6741.0,0
b09208022,strong3,3,0,3325,4675,2
b09208022,strong4,3,0,3164.0,2823.0608296296296,2
b09208022,strong5,0,0,1332.0,8663.0,0
b11902138,baseline1,3,0,3188,2808.0478515625,5
b11902138,baseline2,3,0,4217,3781.1875,5
b11902138,baseline3,3,0,3040,2959.3125,5
b11902138,baseline4,3,0,6011.06444246004,3975.176915499789,5
b11902138,baseline5,3,0,3090,2910,5
b11902138,baseline6,3,0,3740.0,4258.333333333334,5
b11902138,baseline7,1,0,5925,4075,1.5
b11902138,strong1,3,0,5005,995,2
b11902138,strong2,3,0,3233,2767,2
b11902138,strong3,3,0,4895,1105,2
b11902138,strong4,3,0,4068.765,3912.56905,2
b11902138,strong5,3,0,6195,3805,2
b09705029,baseline1,2,0,4557,5441.75,3.0
b09705029,baseline2,1,0,4940,5060.0,1.5
b09705029,baseline3,2,0,5272,4728,3.0
b09705029,baseline4,0,0,2902.0,7089.705626046029,0.0
b09705029,baseline5,1,0,2875,7118,1.5
b09705029,baseline6,1,0,2903,7096.666666666666,1.5
b09705029,baseline7,1,0,3996,6004,1.5
b09705029,strong1,1,0,5197,4803,0
b09705029,strong2,1,0,4308,5692,0
b09705029,strong3,3,0,3305,4695,2
b09705029,strong4,1,0,5044,4943.747611111111,0
b09705029,strong5,2,0,5107,4893,0
b10902049,baseline1,3,0,5372.0,2627.5,5
b10902049,baseline2,3,0,5132,4867.5,5
b10902049,baseline3,3,0,3880.0,2120.0,5
b10902049,baseline4,0,0,3893.0,6099.017488113476,0.0
b10902049,baseline5,3,0,6000,2000,5
b10902049,baseline6,1,0,2511,7487.666666666666,1.5
b10902049,baseline7,2,0,4842,5158,3.0
b10902049,strong1,1,0,2656,7344,0
b10902049,strong2,3,0,6480,3520,2
b10902049,strong3,3,0,3650,4350,2
b10902049,strong4,2,0,4884.652333333333,5106.000866666666,0
b10902049,strong5,0,0,1030.0,8969.0,0
b11902006,baseline1,3,0,4601,1393.23046875,5
b11902006,baseline2,3,0,3449,4547.203125,5
b11902006,baseline3,3,0,3495.0,4498.527099609375,5
b11902006,baseline4,3,0,4760.360478639376,1230.668756644794,5
b11902006,baseline5,3,0,3808,2190.348213952251,5
b11902006,baseline6,3,0,4243.0,1755.666666666667,5
b11902006,baseline7,3,0,5805,4195,5
b11902006,strong1,2,2,5045,4955,0
b11902006,strong2,1,0,5062,4938.0,0
b11902006,strong3,3,0,3066,2934,2
b11902006,strong4,3,0,4004.125,3986.3272,2
b11902006,strong5,3,0,5954.0,2040.0,2
b11902043,baseline1,3,0,4089.375,1907.546875,5
b11902043,baseline2,3,0,3090,2908.421875,5
b11902043,baseline3,3,0,3274,2723.2734375,5
b11902043,baseline4,2,0,2901.45,7086.791505595647,3.0
b11902043,baseline5,3,0,4075,1923.550884652781,5
b11902043,baseline6,3,0,4111.955555555556,3885.222222222222,5
b11902043,baseline7,3,0,5645,2355,5
b11902043,strong1,2,3,5015,4985,0
b11902043,strong2,3,0,6120,3880.0,2
b11902043,strong3,3,0,3155,4845,2
b11902043,strong4,3,0,4901.0,3081.0992875,2
b11902043,strong5,2,0,4129.0,5857.0,0
b10902031,baseline1,3,0,3872.56836255941,2123.947802681719,5
b10902031,baseline2,3,0,4096.607738120458,3897.822094962717,5
b10902031,baseline3,3,0,4336.767725497138,3653.4375,5
b10902031,baseline4,2,0,4409.033980231732,5580.35937479952,3.0
b10902031,baseline5,3,0,5620.463792988046,4367.454842903789,5
b10902031,baseline6,3,0,3388.706026794743,2606.569446163054,5
b10902031,baseline7,2,0,5791.927624177921,4193.3956137700625,3.0
b10902031,strong1,3,0,3918.176467158213,4076.0,2
b10902031,strong2,2,0,3174.869932476474,6816.529335986144,0
b10902031,strong3,3,0,3243.3527760291663,4754.352776029167,2
b10902031,strong4,3,0,5985.468637860845,3995.3581416175793,2
b10902031,strong5,1,0,1975.0,8013.0,0
b10705005,baseline1,3,0,5369,631,5
b10705005,baseline2,2,0,4783,5215.0,3.0
b10705005,baseline3,2,0,5239,4758.375,3.0
b10705005,baseline4,3,0,6547.0,1446.2089914785743,5
b10705005,baseline5,1,0,5843,4155.43804353974,1.5
b10705005,baseline6,3,0,6348,1652,5
b10705005,baseline7,1,0,5725,4275,1.5
b10705005,strong1,1,3,4990,5010,0
b10705005,strong2,0,0,4795,5204.5,0
b10705005,strong3,0,3,3950,6050,0
b10705005,strong4,0,0,3596.2798699160185,6396.29735974838,0
b10705005,strong5,1,0,5695,4303.049999999999,0
b10505011,baseline1,3,0,4525.095220556099,5456.816411578493,5
b10505011,baseline2,2,0,5229.541408307884,4763.093312135627,3.0
b10505011,baseline3,1,0,2971.2984963087365,7015.782975864149,1.5
b10505011,baseline4,2,0,4155.745806271142,5819.325239372183,3.0
b10505011,baseline5,0,0,4587.37645414144,5400.353105810976,0.0
b10505011,baseline6,1,0,3404.151740341408,6586.110368426336,1.5
b10505011,baseline7,1,0,4608.376338597436,5385.625632292051,1.5
b10505011,strong1,0,0,4161.24340486947,5832.619294329226,0
b10505011,strong2,1,0,5834.067099352054,4154.845195014238,0
b10505011,strong3,3,0,3393.3188396308838,4597.100092051526,2
b10505011,strong4,0,0,4312.857490369039,5670.730550455399,0
b10505011,strong5,1,0,3903.522859005442,6087.844259435271,0
b11902078,baseline1,3,0,3237.6889668164695,2761.6889668164695,5
b11902078,baseline2,3,0,3073.16748046875,2922.6181640625,5
b11902078,baseline3,3,0,3065,2933.4375,5
b11902078,baseline4,2,0,4541.375975309558,5444.0562140935135,3.0
b11902078,baseline5,2,0,4949.697292359095,5047.327022644516,3.0
b11902078,baseline6,3,0,5038.83918776642,4955.685110032964,5
b11902078,baseline7,2,0,5017.176417373682,4979.0,3.0
b11902078,strong1,3,0,4710.71875,3288.0,2
b11902078,strong2,2,0,4903.422706580655,5091.0,0
b11902078,strong3,3,0,3365,4635,2
b11902078,strong4,1,0,2466.326142594178,7517.417090496956,0
b11902078,strong5,3,0,5315.287,2683.0,2
b11705057,baseline1,2,0,3943.25,6055.078125,3.0
b11705057,baseline2,2,0,6015.0,3983.75,3.0
b11705057,baseline3,1,0,4195.0625,5801.4375,1.5
b11705057,baseline4,2,0,4951.04097530887,5036.12347530887,3.0
b11705057,baseline5,0,0,4425.646779930075,5570.113666593708,0.0
b11705057,baseline6,1,0,4888.944444444444,5109.944444444444,1.5
b11705057,baseline7,0,0,2838.0,7162,0.0
b11705057,strong1,0,1,3610.0,6390,0
b11705057,strong2,1,0,5016.5,4983.0,0
b11705057,strong3,2,2,4955,5045,0
b11705057,strong4,1,0,4073.6537397760003,5913.478296442667,0
b11705057,strong5,0,0,4775.0,5221.835047859259,0
b11902048,baseline1,3,0,3399.0,4597.7890625,5
b11902048,baseline2,3,0,3358.5,2641.25,5
b11902048,baseline3,3,0,3294.0,2704.25,5
b11902048,baseline4,3,0,5239.837604221311,4748.8920675832005,5
b11902048,baseline5,3,0,4241.275147928996,3758.2751479289964,5
b11902048,baseline6,3,0,4446.624691358025,3549.9580246913583,5
b11902048,baseline7,0,0,2414,7586,0.0
b11902048,strong1,3,0,5465,4535,2
b11902048,strong2,1,0,5077.0,4923.0,0
b11902048,strong3,3,0,3230,2770,2
b11902048,strong4,2,0,3694.269067901235,6296.145660493827,0
b11902048,strong5,2,0,5202.140384,4794.468333333333,0
t12902155,baseline1,3,0,4584,1414.0625,5
t12902155,baseline2,3,0,6420,1578.125,5
t12902155,baseline3,2,0,5167.5,4827.828125,3.0
t12902155,baseline4,2,0,5523.216242074906,4459.659535830999,3.0
t12902155,baseline5,1,0,4709.578060992264,5288.731679563042,1.5
t12902155,baseline6,3,0,6274.185185185185,3724.3185185185184,5
t12902155,baseline7,1,0,5866,4134,1.5
t12902155,strong1,1,2,5604,4396,0
t12902155,strong2,1,0,5051,4948.5,0
t12902155,strong3,3,0,5166,2834,2
t12902155,strong4,1,0,4965.577505555555,5021.855459012346,0
t12902155,strong5,1,0,5767.222,4229.04,0
b09901142,baseline1,3,0,5998,0,5
b09901142,baseline2,3,0,6478.5,3517.5,5
b09901142,baseline3,3,0,6336.951171875,3656.0029296875,5
b09901142,baseline4,2,0,5917.296561264822,4065.639678373471,3.0
b09901142,baseline5,1,0,4517.738097442086,5475.935992366042,1.5
b09901142,baseline6,3,0,5993.0,0,5
b09901142,baseline7,0,0,3880,6120,0.0
b09901142,strong1,2,0,4987,5013,0
b09901142,strong2,0,0,4294.0,5706.0,0
b09901142,strong3,3,0,5487,4509,2
b09901142,strong4,1,0,4737.31437833454,5246.933981025342,0
b09901142,strong5,2,0,4742.7123053333335,5254.0,0
b10201026,baseline1,3,0,3939.8,4059.3250000000003,5
b10201026,baseline2,3,0,3854.8,2143.3250000000003,5
b10201026,baseline3,3,0,4073.0,1923.859375,5
b10201026,baseline4,3,0,5529.0,4460.929999999999,5
b10201026,baseline5,3,0,4029.2000000000035,5958.846897733059,5
b10201026,baseline6,2,0,4873.0,5123.333333333334,3.0
b10201026,baseline7,3,0,6161.300000000001,3836.0,5
b10201026,strong1,3,0,5912.200000000001,2084.8,2
b10201026,strong2,2,0,4985.0,5008.5,0
b10201026,strong3,3,0,4072.7000000000003,1925,2
b10201026,strong4,3,0,4158.0,1832.2275555555555,2
b10201026,strong5,2,0,4007.886666666667,5990.0,0
r12246005,baseline1,3,0,3080,2918.75,5
r12246005,baseline2,3,0,3515.75,4480.94921875,5
r12246005,baseline3,3,0,3035,2963.75,5
r12246005,baseline4,3,0,5794.0,2200.1011182670236,5
r12246005,baseline5,3,0,5029.0,964.1847974510702,5
r12246005,baseline6,3,0,5880.0,2115.177777777778,5
r12246005,baseline7,3,0,5820,4180,5
r12246005,strong1,3,1,5660.0,2340,2
r12246005,strong2,2,0,4005.0,5995.0,0
r12246005,strong3,3,0,3880,2120,2
r12246005,strong4,3,0,3055.2732177333332,2934.364017733333,2
r12246005,strong5,3,0,5895.0,4098.0,2
b11902027,baseline1,3,0,3074.0,2924.2525576466473,5
b11902027,baseline2,2,0,3670.662214765196,6324.504526943559,3.0
b11902027,baseline3,3,0,4860.737787618586,5129.53125,5
b11902027,baseline4,3,0,4278.821277880532,3704.6495336661947,5
b11902027,baseline5,1,0,4587.840704358328,5407.526075196687,1.5
b11902027,baseline6,3,0,3295.9020097061266,2699.1954746540214,5
b11902027,baseline7,1,0,3092.4130151016852,6901,1.5
b11902027,strong1,2,0,4384.783798118303,5610,0
b11902027,strong2,1,0,4872.702261779594,5123,0
b11902027,strong3,3,0,5073.161564770399,2925,2
b11902027,strong4,2,0,2865.7650445338923,7113.4757396142,0
b11902027,strong5,3,0,5996.851253616727,3994.0,2
b10902017,baseline1,3,0,4007,1993.0,5
b10902017,baseline2,3,0,4919,1080.25,5
b10902017,baseline3,3,0,3316.5,2681.4375,5
b10902017,baseline4,3,0,5419.0,2569.66753561882,5
b10902017,baseline5,3,0,4961.472889604705,3037.5056615664716,5
b10902017,baseline6,3,0,3342,4657.333333333333,5
b10902017,baseline7,0,0,3076,6924,0.0
b10902017,strong1,3,0,5010,990,2
b10902017,strong2,1,0,3157.0,6842,0
b10902017,strong3,3,0,4063,1937,2
b10902017,strong4,3,0,4103.0,3881.818125111112,2
b10902017,strong5,1,0,4895,5101.0,0
b11902132,baseline1,3,0,3423.0625,2573.625,5
b11902132,baseline2,3,0,4344.0,3654.5,5
b11902132,baseline3,2,0,4483.59375,5508.0078125,3.0
b11902132,baseline4,2,0,5607.342005521246,4376.764653866458,3.0
b11902132,baseline5,2,0,4014.5111464867377,5978.969191870147,3.0
b11902132,baseline6,3,0,3308.6666666666665,4687.666666666666,5
b11902132,baseline7,3,0,7162.0,2836,5
b11902132,strong1,3,0,6156.5,1843,2
b11902132,strong2,3,0,6396.0,3598.45,2
b11902132,strong3,3,0,4005.0,3995,2
b11902132,strong4,0,0,4299.734419338889,5685.019480551172,0
b11902132,strong5,1,0,2530.7957275,7462.0,0
b09303113,baseline1,3,0,4195,1805,5
b09303113,baseline2,3,0,4391.8125,5605.8125,5
b09303113,baseline3,3,0,4140.375,1857.4375,5
b09303113,baseline4,2,0,4980.685669939615,5004.3785870290985,3.0
b09303113,baseline5,2,0,6085.257469600536,3912.628407771077,3.0
b09303113,baseline6,3,0,5561.358024691359,4435.802469135803,5
b09303113,baseline7,1,0,3150,6850,1.5
b09303113,strong1,3,0,5012,2988,2
b09303113,strong2,1,0,2695,7304.0,0
b09303113,strong3,3,0,4316,3675,2
b09303113,strong4,3,0,4172.855429583333,3810.830703657408,2
b09303113,strong5,2,0,5044.487199587556,4951.747199587555,0
b11902029,baseline1,3,0,3283.1796875,2715.23046875,5
b11902029,baseline2,3,0,3464.125,2533.8125,5
b11902029,baseline3,3,0,3070,2929.75,5
b11902029,baseline4,0,0,2921.465421973405,7057.014454926083,0.0
b11902029,baseline5,3,0,3250,2750,5
b11902029,baseline6,3,0,5141.0,4857.333333333334,5
b11902029,baseline7,0,0,4068,5932,0.0
b11902029,strong1,3,0,4010,3990,2
b11902029,strong2,1,0,4511.0,5489.0,0
b11902029,strong3,3,0,3880,4120,2
b11902029,strong4,2,0,4615.258666666667,5367.183214814815,0
b11902029,strong5,2,0,5546.343999999999,4450.0,0
b10705013,baseline1,3,0,3860,2138.4375,5
b10705013,baseline2,3,0,4903,1095.75,5
b10705013,baseline3,3,0,4900.84375,5093.783203125,5
b10705013,baseline4,2,0,5082.639359470368,4899.559968153619,3.0
b10705013,baseline5,1,0,5591.891752239988,4402.681593047899,1.5
b10705013,baseline6,3,0,4897.666666666667,3101.0,5
b10705013,baseline7,1,0,4988,5012,1.5
b10705013,strong1,0,0,4058,5942,0
b10705013,strong2,2,0,6130,3869.3,0
b10705013,strong3,3,0,4061,1939,2
b10705013,strong4,2,0,4180.7369975,5794.492543577964,0
b10705013,strong5,2,0,6470,3523.7068235812394,0
